plot,group,measure,x_variable,id,scale,x,y,title,author,journal,search,population,region,survey.freq,ecosystem,continent,kingdom,major.group,species.names,common.name,longevity.yrs,time.series.length,time.series.period,years.surveyed,completeness.full,completeness.10yrs,class
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,Density,Year,Monoporeia affinis,(n/m^2),1998,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,NA,3,47,"(1964, 2010)",33,0.7021276595744681,1,"boom &
bust"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,Density,Year,Monoporeia affinis,(n/m^2),1999,29.090909090908553,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,NA,3,47,"(1964, 2010)",33,0.7021276595744681,1,"boom &
bust"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,Density,Year,Monoporeia affinis,(n/m^2),2000,14.54545454545405,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,NA,3,47,"(1964, 2010)",33,0.7021276595744681,1,"boom &
bust"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,Density,Year,Monoporeia affinis,(n/m^2),2001,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,NA,3,47,"(1964, 2010)",33,0.7021276595744681,1,"boom &
bust"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,Density,Year,Monoporeia affinis,(n/m^2),2002,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,NA,3,47,"(1964, 2010)",33,0.7021276595744681,1,"boom &
bust"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,Density,Year,Monoporeia affinis,(n/m^2),2003,0,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,NA,3,47,"(1964, 2010)",33,0.7021276595744681,1,"boom &
bust"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,Density,Year,Monoporeia affinis,(n/m^2),2004,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,NA,3,47,"(1964, 2010)",33,0.7021276595744681,1,"boom &
bust"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,Density,Year,Monoporeia affinis,(n/m^2),2005,7.272727272726797,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,NA,3,47,"(1964, 2010)",33,0.7021276595744681,1,"boom &
bust"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,Density,Year,Monoporeia affinis,(n/m^2),2006,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,NA,3,47,"(1964, 2010)",33,0.7021276595744681,1,"boom &
bust"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,Density,Year,Monoporeia affinis,(n/m^2),2007,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,NA,3,47,"(1964, 2010)",33,0.7021276595744681,1,"boom &
bust"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,Density,Year,Monoporeia affinis,(n/m^2),2008,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,NA,3,47,"(1964, 2010)",33,0.7021276595744681,1,"boom &
bust"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,Density,Year,Monoporeia affinis,(n/m^2),2009,0,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,NA,3,47,"(1964, 2010)",33,0.7021276595744681,1,"boom &
bust"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,1,Density,Year,Monoporeia affinis,(n/m^2),2010,7.272727272726797,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Crustacea,Monoporeia affinis,NA,3,47,"(1964, 2010)",33,0.7021276595744681,1,"boom &
bust"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1964,21.818181818181415,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1965,21.818181818181415,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1966,36.36363636363592,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1967,167.2727272727269,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1968,43.63636363636317,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1969,94.54545454545416,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1970,72.72727273,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1971,181.8181818181813,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1972,36.36363636363592,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1973,29.090909090908553,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1974,181.8181818181813,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1975,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1976,116.3636363636358,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1977,101.81818181818153,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1978,218.1818181818179,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1979,225.45454545454515,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1980,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1981,203.63636363636328,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1982,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1983,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1984,203.63636363636328,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1985,181.8181818181813,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1986,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1987,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1988,385.4545454545449,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1989,290.9090909090904,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1990,363.63636363636317,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1991,538.1818181818179,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1992,509.09090909090867,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1993,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1994,1105.454545454545,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1995,741.8181818181814,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1996,807.2727272727269,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1997,807.2727272727269,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1998,1141.8181818181815,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),1999,799.9999999999997,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),2000,821.8181818181814,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),2001,647.2727272727269,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),2002,741.8181818181814,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),2003,407.2727272727269,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),2004,NA,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
340_Kauppietal_BiologicalInvasions_2015_Fig3A_full,2,Density,Year,Macoma balthica,(n/m^2),2005,690.9090909090907,Large-scale species invasion into a low-diversity system: spatial and temporal distribution of the invasive polychaetes Marenzelleria spp. in the Baltic Sea,(Kauppi et al. 2015),Biological Invasions,Strayer SI,Y,XXVI Tva Ìˆrminne La ÌŠngholmsbranten,yearly,Marine,Europe,Animalia,Bivalvia,Macoma balthica,NA,12,48,"(1964, 2011)",40,0.8333333333333334,1,"
established"
